date;instituicao;cod_ibge;uf;poder;populacao;coluna;conta;valor
2020-08-01;Prefeitura Municipal de Itaitinga - CE;2306256;CE;Executivo;37980;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);1,62
2020-08-01;Prefeitura Municipal de Nova Russas - CE;2309300;CE;Executivo;32328;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-3,62
2020-08-01;Prefeitura Municipal de Tarrafas - CE;2313252;CE;Executivo;8592;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);53,03
2020-08-01;Prefeitura Municipal de Itarema - CE;2306553;CE;Executivo;41826;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);13,55
2020-08-01;Prefeitura Municipal de Bela Cruz - CE;2302305;CE;Executivo;32591;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);29,57
2020-08-01;Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;128978;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-23,04
2020-08-01;Prefeitura Municipal de Itapipoca - CE;2306405;CE;Executivo;129358;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);8,31
2020-08-01;Prefeitura Municipal de Acarape - CE;2300150;CE;Executivo;14929;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);91,30
2020-08-01;Prefeitura Municipal de Alto Santo - CE;2300705;CE;Executivo;17146;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);15,75
2020-08-01;Prefeitura Municipal de Juazeiro do Norte - CE;2307304;CE;Executivo;274207;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);23,91
2020-08-01;Prefeitura Municipal de Uruburetama - CE;2313807;CE;Executivo;21850;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);73,55
2020-08-01;Prefeitura Municipal de Mauriti - CE;2308104;CE;Executivo;47962;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-2,68
2020-08-01;Prefeitura Municipal de Granjeiro - CE;2304806;CE;Executivo;4844;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);43,80
2020-08-01;Prefeitura Municipal de Aracati - CE;2301109;CE;Executivo;74547;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-6,43
2020-08-01;Prefeitura Municipal de Madalena - CE;2307635;CE;Executivo;19691;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);39,86
2020-08-01;Prefeitura Municipal de Caririaçu - CE;2303204;CE;Executivo;26965;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);20,41
2020-08-01;Prefeitura Municipal de Itapiúna - CE;2306504;CE;Executivo;20382;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);20,08
2020-08-01;Prefeitura Municipal de Várzea Alegre - CE;2314003;CE;Executivo;40721;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);13,08
2020-08-01;Prefeitura Municipal de Jucás - CE;2307403;CE;Executivo;24833;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);2,84
2020-08-01;Prefeitura Municipal de Senador Pompeu - CE;2312700;CE;Executivo;25496;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);26,75
2020-08-01;Prefeitura Municipal de Graça - CE;2304657;CE;Executivo;14399;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-9,01
2020-08-01;Prefeitura Municipal de Morrinhos - CE;2308906;CE;Executivo;22534;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);2,19
2020-08-01;Prefeitura Municipal de Baixio - CE;2301802;CE;Executivo;6288;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);49,30
2020-08-01;Prefeitura Municipal de Trairi - CE;2313500;CE;Executivo;55918;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);31,10
2020-08-01;Prefeitura Municipal de Amontada - CE;2300754;CE;Executivo;43452;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);27,51
2020-08-01;Prefeitura Municipal de Jijoca de Jericoacoara - CE;2307254;CE;Executivo;19816;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);7,54
2020-08-01;Prefeitura Municipal de Deputado Irapuan Pinheiro - CE;2304269;CE;Executivo;9625;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-6,79
2020-08-01;Prefeitura Municipal de Porteiras - CE;2311108;CE;Executivo;14996;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-27,32
2020-08-01;Prefeitura Municipal de Jaguaribara - CE;2306801;CE;Executivo;11401;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);30,67
2020-08-01;Prefeitura Municipal de Martinópole - CE;2307908;CE;Executivo;11233;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);5,53
2020-08-01;Prefeitura Municipal de Chaval - CE;2303907;CE;Executivo;13069;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);43,49
2020-08-01;Prefeitura Municipal de Umirim - CE;2313757;CE;Executivo;19825;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);24,98
2020-08-01;Prefeitura Municipal de Pacatuba - CE;2309706;CE;Executivo;83432;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);16,73
2020-08-01;Prefeitura Municipal de Iguatu - CE;2305506;CE;Executivo;102498;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);25,39
2020-08-01;Prefeitura Municipal de Miraíma - CE;2308377;CE;Executivo;13818;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);27,63
2020-08-01;Prefeitura Municipal de Aiuaba - CE;2300408;CE;Executivo;17399;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);9,58
2020-08-01;Prefeitura Municipal de Pindoretama - CE;2310852;CE;Executivo;20567;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-12,28
2020-08-01;Prefeitura Municipal de Itatira - CE;2306603;CE;Executivo;21647;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);33,06
2020-08-01;Prefeitura Municipal de São Benedito - CE;2312304;CE;Executivo;47903;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-89,79
2020-08-01;Prefeitura Municipal de Hidrolândia - CE;2305209;CE;Executivo;19978;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);12,18
2020-08-01;Prefeitura Municipal de Penaforte - CE;2310605;CE;Executivo;9077;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-8,70
2020-08-01;Prefeitura Municipal de Choró - CE;2303931;CE;Executivo;13521;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);50,32
2020-08-01;Prefeitura Municipal de Farias Brito - CE;2304301;CE;Executivo;19450;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-13,49
2020-08-01;Prefeitura Municipal de Catunda - CE;2303659;CE;Executivo;10342;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);23,94
2020-08-01;Prefeitura Municipal de Santa Quitéria - CE;2312205;CE;Executivo;43703;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);11,98
2020-08-01;Prefeitura Municipal de Milagres - CE;2308302;CE;Executivo;27512;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-37,50
2020-08-01;Prefeitura Municipal de Missão Velha - CE;2308401;CE;Executivo;35393;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);39,46
2020-08-01;Prefeitura Municipal de Jati - CE;2307205;CE;Executivo;8111;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);2,87
2020-08-01;Prefeitura Municipal de Ipu - CE;2305803;CE;Executivo;41964;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-86,75
2020-08-01;Prefeitura Municipal de Brejo Santo - CE;2302503;CE;Executivo;49477;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-27,67
2020-08-01;Prefeitura Municipal de Caridade - CE;2303006;CE;Executivo;22547;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);48,74
2020-08-01;Prefeitura Municipal de Canindé - CE;2302800;CE;Executivo;76997;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);46,27
2020-08-01;Prefeitura Municipal de Jardim - CE;2307106;CE;Executivo;27174;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);40,09
2020-08-01;Prefeitura Municipal de Abaiara - CE;2300101;CE;Executivo;11737;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);45,66
2020-08-01;Prefeitura Municipal de Campos Sales - CE;2302701;CE;Executivo;27426;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-8,40
2020-08-01;Prefeitura Municipal de Ererê - CE;2304277;CE;Executivo;7198;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);23,19
2020-08-01;Prefeitura Municipal de Potiretama - CE;2311231;CE;Executivo;6419;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);49,03
2020-08-01;Prefeitura Municipal de Barro - CE;2302008;CE;Executivo;22680;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);23,05
2020-08-01;Prefeitura Municipal de Uruoca - CE;2313906;CE;Executivo;13840;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-1,78
2020-08-01;Prefeitura Municipal de Monsenhor Tabosa - CE;2308609;CE;Executivo;17234;Até o 2º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-31,84
2020-12-01;Prefeitura Municipal de Limoeiro do Norte - CE;2307601;CE;Executivo;59540;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);50,97
2020-12-01;Prefeitura Municipal de Fortaleza - CE;2304400;CE;Executivo;2669342;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);24,57
2020-12-01;Prefeitura Municipal de Paraipaba - CE;2310258;CE;Executivo;32744;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);27,95
2020-12-01;Prefeitura Municipal de Iracema - CE;2306009;CE;Executivo;14297;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);44,17
2020-12-01;Prefeitura Municipal de São Benedito - CE;2312304;CE;Executivo;47903;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);16,60
2020-12-01;Prefeitura Municipal de Chorozinho - CE;2303956;CE;Executivo;20264;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);1,45
2020-12-01;Prefeitura Municipal de Icapuí - CE;2305357;CE;Executivo;19934;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);56,30
2020-12-01;Prefeitura Municipal de Aratuba - CE;2301406;CE;Executivo;11847;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);36,42
2020-12-01;Prefeitura Municipal de Granja - CE;2304707;CE;Executivo;54748;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);27,09
2020-12-01;Prefeitura Municipal de Itaitinga - CE;2306256;CE;Executivo;37980;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);8,43
2020-12-01;Prefeitura Municipal de São Luís do Curu - CE;2312601;CE;Executivo;13000;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);32,71
2020-12-01;Prefeitura Municipal de Pentecoste - CE;2310704;CE;Executivo;37751;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);19,74
2020-12-01;Prefeitura Municipal de Mulungu - CE;2309102;CE;Executivo;10823;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);50,67
2020-12-01;Prefeitura Municipal de Lavras da Mangabeira - CE;2307502;CE;Executivo;31508;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);38,75
2020-12-01;Prefeitura Municipal de Coreaú - CE;2304004;CE;Executivo;23136;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);17,45
2020-12-01;Prefeitura Municipal de Potiretama - CE;2311231;CE;Executivo;6419;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);46,78
2020-12-01;Prefeitura Municipal de Aquiraz - CE;2301000;CE;Executivo;80271;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);0,15
2020-12-01;Prefeitura Municipal de Piquet Carneiro - CE;2310902;CE;Executivo;16959;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);25,04
2020-12-01;Prefeitura Municipal de Barroquinha - CE;2302057;CE;Executivo;15017;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);0,94
2020-12-01;Prefeitura Municipal de Crateús - CE;2304103;CE;Executivo;75074;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-3,47
2020-12-01;Prefeitura Municipal de Cruz - CE;2304251;CE;Executivo;24827;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);9,40
2020-12-01;Prefeitura Municipal de Ubajara - CE;2313609;CE;Executivo;34792;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-17,79
2020-12-01;Prefeitura Municipal de Horizonte - CE;2305233;CE;Executivo;67337;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);15,72
2020-12-01;Prefeitura Municipal de Sobral - CE;2312908;CE;Executivo;208935;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-7,17
2020-12-01;Prefeitura Municipal de Quixeré - CE;2311504;CE;Executivo;22149;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);1,56
2020-12-01;Prefeitura Municipal de Mombaça - CE;2308500;CE;Executivo;43797;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);56,42
2020-12-01;Prefeitura Municipal de Independência - CE;2305605;CE;Executivo;26178;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-0,43
2020-12-01;Prefeitura Municipal de Salitre - CE;2311959;CE;Executivo;16554;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);13,31
2020-12-01;Prefeitura Municipal de Senador Sá - CE;2312809;CE;Executivo;7623;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);34,39
2020-12-01;Prefeitura Municipal de Viçosa do Ceará - CE;2314102;CE;Executivo;60889;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-14,75
2020-12-01;Prefeitura Municipal de Itarema - CE;2306553;CE;Executivo;41826;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);7,98
2020-12-01;Prefeitura Municipal de General Sampaio - CE;2304608;CE;Executivo;7618;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);43,93
2020-12-01;Prefeitura Municipal de Apuiarés - CE;2300903;CE;Executivo;14600;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);14,13
2020-12-01;Prefeitura Municipal de Jaguaretama - CE;2306702;CE;Executivo;18162;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);37,67
2020-12-01;Prefeitura Municipal de Tejuçuoca - CE;2313351;CE;Executivo;19187;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);45,05
2020-12-01;Prefeitura Municipal de Fortim - CE;2304459;CE;Executivo;16480;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-25,86
2020-12-01;Prefeitura Municipal de Maracanaú - CE;2307650;CE;Executivo;227886;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);11,65
2020-12-01;Prefeitura Municipal de Palhano - CE;2310001;CE;Executivo;9386;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);115,13
2020-12-01;Prefeitura Municipal de Alto Santo - CE;2300705;CE;Executivo;17146;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);19,84
2020-12-01;Prefeitura Municipal de Boa Viagem - CE;2302404;CE;Executivo;54470;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);31,20
2020-12-01;Prefeitura Municipal de Quixelô - CE;2311355;CE;Executivo;16178;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);10,90
2020-12-01;Prefeitura Municipal de Madalena - CE;2307635;CE;Executivo;19691;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);40,33
2020-12-01;Prefeitura Municipal de Guaramiranga - CE;2305100;CE;Executivo;5193;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);44,51
2020-12-01;Prefeitura Municipal de Irauçuba - CE;2306108;CE;Executivo;24156;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-47,53
2020-12-01;Prefeitura Municipal de Guaiúba - CE;2304954;CE;Executivo;26064;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);23,03
2020-12-01;Prefeitura Municipal de Capistrano - CE;2302909;CE;Executivo;17738;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);42,79
2020-12-01;Prefeitura Municipal de Solonópole - CE;2313005;CE;Executivo;18324;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);16,90
2020-12-01;Prefeitura Municipal de Várzea Alegre - CE;2314003;CE;Executivo;40721;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);16,02
2020-12-01;Prefeitura Municipal de Maranguape - CE;2307700;CE;Executivo;128978;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-12,71
2020-12-01;Prefeitura Municipal de Eusébio - CE;2304285;CE;Executivo;53618;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-48,31
2020-12-01;Prefeitura Municipal de Ipueiras - CE;2305902;CE;Executivo;38166;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);2,16
2020-12-01;Prefeitura Municipal de Morrinhos - CE;2308906;CE;Executivo;22534;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);14,65
2020-12-01;Prefeitura Municipal de Itaiçaba - CE;2306207;CE;Executivo;7827;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);65,07
2020-12-01;Prefeitura Municipal de São João do Jaguaribe - CE;2312502;CE;Executivo;7645;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);4,55
2020-12-01;Prefeitura Municipal de Barbalha - CE;2301901;CE;Executivo;60781;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-1,71
2020-12-01;Prefeitura Municipal de Tianguá - CE;2313401;CE;Executivo;75946;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);1,96
2020-12-01;Prefeitura Municipal de Caridade - CE;2303006;CE;Executivo;22547;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);93,32
2020-12-01;Prefeitura Municipal de Ibicuitinga - CE;2305332;CE;Executivo;12525;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);57,42
2020-12-01;Prefeitura Municipal de Barro - CE;2302008;CE;Executivo;22680;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);27,99
2020-12-01;Prefeitura Municipal de Crato - CE;2304202;CE;Executivo;132123;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-2,50
2020-12-01;Prefeitura Municipal de Frecheirinha - CE;2304509;CE;Executivo;14072;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);16,79
2020-12-01;Prefeitura Municipal de Acarape - CE;2300150;CE;Executivo;14929;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);67,76
2020-12-01;Prefeitura Municipal de Massapê - CE;2308005;CE;Executivo;38737;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);21,31
2020-12-01;Prefeitura Municipal de Paramoti - CE;2310407;CE;Executivo;12226;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);45,15
2020-12-01;Prefeitura Municipal de Baturité - CE;2302107;CE;Executivo;35750;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);66,12
2020-12-01;Prefeitura Municipal de Pacujá - CE;2309904;CE;Executivo;6533;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);52,44
2020-12-01;Prefeitura Municipal de Paracuru - CE;2310209;CE;Executivo;35076;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);46,15
2020-12-01;Prefeitura Municipal de Pedra Branca - CE;2310506;CE;Executivo;43258;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);67,20
2020-12-01;Prefeitura Municipal de Itapipoca - CE;2306405;CE;Executivo;129358;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);24,24
2020-12-01;Prefeitura Municipal de Campos Sales - CE;2302701;CE;Executivo;27426;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);78,30
2020-12-01;Prefeitura Municipal de Miraíma - CE;2308377;CE;Executivo;13818;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);6,30
2020-12-01;Prefeitura Municipal de Itapajé - CE;2306306;CE;Executivo;52675;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-2,29
2020-12-01;Prefeitura Municipal de Beberibe - CE;2302206;CE;Executivo;53573;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);12,35
2020-12-01;Prefeitura Municipal de Jaguaruana - CE;2307007;CE;Executivo;33705;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);52,03
2020-12-01;Prefeitura Municipal de Pacajus - CE;2309607;CE;Executivo;72203;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);38,33
2020-12-01;Prefeitura Municipal de Palmácia - CE;2310100;CE;Executivo;13322;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);66,35
2020-12-01;Prefeitura Municipal de Banabuiú - CE;2301851;CE;Executivo;18197;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);48,87
2020-12-01;Prefeitura Municipal de Tabuleiro do Norte - CE;2313104;CE;Executivo;30697;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);28,53
2020-12-01;Prefeitura Municipal de Quixeramobim - CE;2311405;CE;Executivo;81082;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);44,26
2020-12-01;Prefeitura Municipal de Caririaçu - CE;2303204;CE;Executivo;26965;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);26,05
2020-12-01;Prefeitura Municipal de Aurora - CE;2301703;CE;Executivo;24654;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);41,27
2020-12-01;Prefeitura Municipal de Aracoiaba - CE;2301208;CE;Executivo;26469;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);67,10
2020-12-01;Prefeitura Municipal de Iguatu - CE;2305506;CE;Executivo;102498;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);25,39
2020-12-01;Prefeitura Municipal de Aracati - CE;2301109;CE;Executivo;74547;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);18,58
2020-12-01;Prefeitura Municipal de Acopiara - CE;2300309;CE;Executivo;54270;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);44,18
2020-12-01;Prefeitura Municipal de Deputado Irapuan Pinheiro - CE;2304269;CE;Executivo;9625;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);13,60
2020-12-01;Prefeitura Municipal de Caucaia - CE;2303709;CE;Executivo;361400;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);24,93
2020-12-01;Prefeitura Municipal de Hidrolândia - CE;2305209;CE;Executivo;19978;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);14,68
2020-12-01;Prefeitura Municipal de Russas - CE;2311801;CE;Executivo;78194;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);9,90
2020-12-01;Prefeitura Municipal de Ocara - CE;2309458;CE;Executivo;25703;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);22,92
2020-12-01;Prefeitura Municipal de Pindoretama - CE;2310852;CE;Executivo;20567;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);-2,18
2020-12-01;Prefeitura Municipal de Ibaretama - CE;2305266;CE;Executivo;13353;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);73,38
2020-12-01;Prefeitura Municipal de Novo Oriente - CE;2309409;CE;Executivo;28607;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);49,46
2020-12-01;Prefeitura Municipal de Cariré - CE;2303105;CE;Executivo;18448;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);5,93
2020-12-01;Prefeitura Municipal de Uruburetama - CE;2313807;CE;Executivo;21850;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);76,83
2020-12-01;Prefeitura Municipal de Reriutaba - CE;2311702;CE;Executivo;18491;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);27,26
2020-12-01;Prefeitura Municipal de Tauá - CE;2313302;CE;Executivo;58859;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);7,41
2020-12-01;Prefeitura Municipal de Santana do Acaraú - CE;2312007;CE;Executivo;32452;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);50,46
2020-12-01;Prefeitura Municipal de Ipaumirim - CE;2305704;CE;Executivo;12463;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);21,86
2020-12-01;Prefeitura Municipal de Guaraciaba do Norte - CE;2305001;CE;Executivo;40642;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);14,53
2020-12-01;Prefeitura Municipal de Aiuaba - CE;2300408;CE;Executivo;17399;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);15,73
2020-12-01;Prefeitura Municipal de Itatira - CE;2306603;CE;Executivo;21647;Até o 3º Quadrimestre;% da DCL sobre a RCL AJUSTADA (III/VI);41,37
